time dist
629.811 603.972
630.214 604.004
630.617 604.146
631.021 604.507
631.424 605.076
632.029 605.711
632.433 605.726
632.635 605.831
632.836 605.986
633.24 606.216
633.643 606.254
634.047 606.266
634.45 606.305
634.854 606.387
635.459 606.525
635.862 606.779
636.064 606.988
636.266 607.253
636.669 607.975
637.073 608.783
637.476 609.593
638.081 610.305
638.485 610.349
638.686 610.355
638.888 610.361
639.292 610.474
639.695 610.821
640.098 611.417
640.502 612.198
640.905 613.013
641.511 613.848
641.914 614.089
642.116 614.25
642.317 614.383
642.519 614.593
643.124 615.577
643.528 616.378
643.73 616.687
643.931 616.889
644.335 617.003
644.738 617.186
645.141 617.6
645.545 618.11
646.15 618.666
646.554 618.754
646.957 619.044
647.36 619.611
647.966 620.313
648.369 620.846
648.571 621.184
648.773 621.584
649.176 622.399
649.579 623.15
649.983 623.669
650.386 624.297
650.991 625.454
651.395 626.263
651.597 626.639
651.798 627.019
652.202 627.81
652.605 628.612
653.009 629.205
653.412 629.743
653.816 630.458
654.421 631.689
654.824 632.46
655.026 632.759
655.228 633.019
655.631 633.626
656.034 634.402
656.438 635.236
656.841 636.051
657.245 636.854
657.85 638.045
658.253 638.607
658.455 638.856
658.657 639.155
659.06 639.921
659.464 640.752
659.867 641.56
660.271 642.368
660.876 643.544
661.279 644.067
661.481 644.195
661.683 644.224
662.086 644.242
662.49 644.303
662.893 644.516
663.297 644.907
663.902 645.864
664.305 646.671
664.507 647.072
664.709 647.392
664.91 647.641
665.516 647.969
665.919 648.111
666.121 648.252
666.322 648.448
666.524 648.74
667.129 649.839
667.533 650.338
667.735 650.468
667.936 650.528
668.34 650.535
668.743 650.768
669.146 651.2
669.55 651.624
669.954 651.875
670.357 651.883
670.962 651.891
671.567 651.894
671.769 651.901
672.172 651.908
672.576 651.911
672.979 651.916
673.383 651.922
673.786 651.931
674.391 652.263
674.795 652.533
674.996 652.648
675.198 652.774
675.4 652.918
676.005 653.33
676.409 653.448
676.61 653.475
676.812 653.509
677.215 653.614
677.619 654.021
678.022 654.704
678.426 655.51
678.829 656.334
679.233 656.885
679.838 657.276
680.241 657.776
680.443 658.128
680.645 658.535
681.048 659.291
681.452 660.04
681.855 660.854
682.258 661.546
682.662 662.303
683.267 663.483
683.671 664.139
683.872 664.342
684.074 664.451
684.477 664.478
684.881 664.732
685.284 664.878
685.89 665.154
686.293 665.683
686.495 666.031
686.696 666.346
687.1 666.981
687.503 667.33
687.907 667.376
688.512 667.469
688.915 667.786
689.117 668.033
689.319 668.345
689.722 669.062
690.126 669.839
690.529 670.645
690.933 671.36
691.336 671.919
691.941 673.079
692.345 673.892
692.546 674.253
692.748 674.54
693.152 674.899
693.555 674.936
693.959 675.146
694.564 675.247
694.967 675.323
695.169 675.398
695.371 675.478
695.774 675.789
696.177 676.321
696.581 677.033
696.984 677.725
697.589 678.659
697.993 679.036
698.195 679.255
698.396 679.535
698.8 680.235
699.203 681.064
699.607 681.825
700.01 682.504
700.414 683.317
700.817 684.132
701.422 685.325
701.826 685.88
702.027 686.041
702.229 686.142
702.633 686.184
703.036 686.428
703.439 686.772
704.045 686.941
704.448 686.973
704.65 687.063
704.852 687.211
705.255 687.446
705.658 687.731
706.062 688.292
706.465 689.088
706.869 689.859
707.474 690.87
707.877 691.286
708.079 691.384
708.281 691.41
708.684 691.427
709.088 691.501
709.491 691.805
709.895 692.396
710.5 693.617
710.903 694.247
711.105 694.433
711.307 694.553
711.71 694.715
712.113 694.961
712.517 695.425
712.92 696.174
713.526 697.355
713.929 697.881
714.131 698.003
714.332 698.03
714.534 698.045
715.139 698.145
715.543 698.367
715.745 698.516
715.946 698.652
716.35 698.696
716.753 698.937
717.157 699.477
717.56 700.258
718.165 701.485
718.569 702.093
718.972 702.332
719.376 702.339
719.981 702.429
720.384 702.443
720.586 702.452
720.788 702.509
721.191 702.832
721.393 703.106
721.595 703.453
721.998 704.227
722.401 705.007
723.006 705.674
723.41 705.741
723.612 705.752
723.814 705.761
724.217 705.802
724.62 705.844
725.024 706.018
725.427 706.185
726.032 706.717
726.436 707.428
726.638 707.846
726.839 708.279
727.243 709.021
727.646 709.455
728.05 709.578
728.453 709.595
729.058 709.652
729.462 709.695
729.663 709.716
729.865 709.747
730.269 709.923
730.672 710.281
731.075 710.789
731.479 711.119
731.882 711.134
732.286 711.401
732.891 712.007
733.294 712.079
733.496 712.111
733.698 712.16
734.101 712.247
734.505 712.493
734.908 712.943
735.312 713.653
735.715 714.481
736.32 715.669
736.724 716.195
736.926 716.353
737.127 716.548
737.531 717.14
737.934 717.954
738.337 718.73
738.741 719.396
739.144 719.769
739.75 720.795
740.153 721.639
740.355 722.017
740.556 722.385
740.96 722.764
741.363 722.864
741.767 723.003
742.17 723.283
742.775 723.693
743.179 723.718
743.381 723.789
743.582 723.917
743.986 724.329
744.389 724.945
744.994 726.117
745.398 726.801
745.6 726.94
745.801 727.017
746.205 727.057
746.608 727.077
747.012 727.093
747.415 727.143
748.02 727.618
748.424 728.235
748.625 728.567
748.827 728.938
749.029 729.357
749.432 730.151
750.037 730.723
750.441 730.756
750.643 730.767
750.844 730.784
751.046 730.806
751.651 730.86
752.055 730.862
752.256 730.901
752.458 731.009
752.862 731.389
753.265 731.856
753.669 732.363
754.072 732.865
754.677 733.512
755.08 733.93
755.282 734.052
755.484 734.08
755.887 734.22
756.291 734.49
756.896 734.633
757.299 734.823
757.501 734.994
757.703 735.171
758.106 735.322
758.51 735.502
758.913 735.93
759.317 736.721
759.922 737.943
760.325 738.748
760.527 739.11
760.729 739.502
761.132 740.297
761.536 741.129
761.939 741.868
762.343 742.326
762.746 742.503
763.351 742.522
763.755 742.614
763.956 742.765
764.158 742.994
764.36 743.296
764.965 744.473
765.57 745.425
765.772 745.585
766.175 745.647
766.579 745.854
766.982 746.052
767.386 746.084
767.789 746.305
768.394 747.1
768.798 747.886
768.999 748.242
769.201 748.556
769.403 748.81
770.008 749.211
770.411 749.217
770.613 749.245
770.815 749.257
771.218 749.319
771.622 749.329
772.025 749.338
772.429 749.364
772.832 749.456
773.236 749.772
773.841 750.685
774.244 751.48
774.446 751.899
774.648 752.269
775.051 752.995
775.455 753.549
775.858 753.753
776.261 753.78
776.867 753.918
777.27 754.216
777.472 754.45
777.674 754.738
778.077 755.487
778.48 756.314
778.884 756.941
779.287 757.193
779.893 757.401
780.296 757.671
780.498 757.714
780.699 757.722
781.103 757.779
781.506 757.933
781.91 757.991
782.515 758.107
782.918 758.48
783.12 758.765
783.322 759.104
783.725 759.914
784.129 760.697
784.532 761.217
785.137 762.206
785.541 762.791
785.742 762.958
785.944 763.025
786.348 763.056
786.751 763.112
787.154 763.397
787.558 763.939
788.163 765.139
788.567 765.959
788.768 766.354
788.97 766.734
789.373 767.348
789.777 767.825
790.18 767.998
790.584 768.16
790.987 768.522
791.391 768.847
791.996 768.989
792.399 769.366
792.601 769.626
792.803 769.936
793.004 770.293
793.408 771.073
794.013 772.167
794.618 772.814
794.82 773.041
795.223 773.526
795.627 774.204
796.03 775.021
796.434 775.799
797.039 776.344
797.442 776.36
797.644 776.409
797.846 776.493
798.249 776.822
798.653 777.377
799.056 778.138
799.46 778.945
800.065 779.939
800.468 780.148
800.67 780.181
800.872 780.277
801.275 780.628
801.679 781.094
802.082 781.476
802.485 781.525
802.889 781.787
803.292 782.229
803.898 783.242
804.301 783.885
804.503 784.148
804.704 784.368
805.108 784.752
805.511 784.865
805.915 784.873
806.52 785.064
806.923 785.492
807.125 785.706
807.327 785.846
807.529 785.899
808.134 786.252
808.537 786.781
808.739 787.146
808.941 787.547
809.344 788.368
809.747 789.095
810.151 789.667
810.554 790.338
810.958 791.17
811.563 792.308
811.966 792.915
812.168 793.132
812.37 793.274
812.773 793.314
813.177 793.53
813.58 793.953
813.984 794.344
814.387 794.408
814.992 794.834
815.396 795.385
815.597 795.746
815.799 796.129
816.203 796.925
816.606 797.718
817.009 798.468
817.413 799.048
817.816 799.361
818.422 799.398
819.027 799.669
819.228 799.869
819.43 800.131
820.035 801.164
820.439 801.884
820.641 802.18
820.842 802.416
821.246 802.747
821.649 802.974
822.052 803.372
822.456 803.994
823.061 805.188
823.666 805.995
823.868 806.081
824.271 806.152
824.675 806.461
825.078 806.98
825.482 807.56
825.885 807.76
826.289 807.768
826.894 807.917
827.297 808.152
827.499 808.352
827.701 808.615
828.104 809.31
828.508 810.126
828.911 810.941
829.315 811.593
829.92 812.369
830.323 812.717
830.525 812.756
830.727 812.76
831.13 812.856
831.332 812.974
831.534 813.154
831.937 813.718
832.542 814.79
832.946 815.094
833.147 815.126
833.349 815.13
833.753 815.198
834.156 815.519
834.559 816.109
835.164 817.336
835.568 818.123
835.77 818.417
835.972 818.617
836.375 818.75
836.778 818.913
837.182 819.285
837.585 819.704
837.989 819.81
838.392 819.983
838.997 820.657
839.401 821.243
839.602 821.588
839.804 821.911
840.208 822.247
840.611 822.267
841.014 822.318
841.418 822.543
842.023 823.225
842.427 823.558
842.628 823.595
842.83 823.602
843.233 823.622
843.637 823.793
844.04 824.141
844.444 824.468
845.049 824.509
845.452 824.531
845.654 824.536
845.856 824.59
846.259 824.751
846.663 824.846
847.066 824.876
847.47 824.884
848.075 824.892
848.478 824.954
848.68 825.002
848.882 825.043
849.083 825.098
849.689 825.592
850.092 826.185
850.294 826.543
850.496 826.865
850.899 827.264
851.302 827.529
851.706 827.619
852.109 827.862
852.513 828.353
853.118 829.455
853.521 830.293
853.723 830.667
853.925 831.055
854.328 831.717
854.732 832.006
855.139 832.065
855.543 832.337
855.946 832.814
856.35 833.379
856.955 833.612
857.358 833.839
857.56 834.022
857.762 834.257
858.165 834.872
858.569 835.456
859.174 835.942
859.577 836.296
859.779 836.377
859.981 836.474
860.384 836.842
860.788 837.409
861.191 838.113
861.796 839.341
862.2 840.133
862.401 840.531
862.603 840.868
863.006 841.254
863.41 841.304
864.015 841.569
864.419 842.037
864.62 842.356
864.822 842.725
865.225 843.565
865.629 844.357
866.032 844.916
866.638 845.103
866.839 845.196
867.041 845.328
867.444 845.512
867.848 845.531
868.453 845.746
868.857 846.059
869.058 846.229
869.26 846.426
869.663 847.014
870.067 847.73
870.47 848.496
870.874 849.078
871.277 849.325
871.882 849.335
872.286 849.417
872.488 849.476
872.689 849.605
873.093 850.046
873.496 850.783
873.9 851.642
874.505 852.73
874.908 853.275
875.11 853.506
875.312 853.723
875.715 854.204
876.118 854.869
876.522 855.367
876.925 855.545
877.329 855.553
877.732 855.722
878.337 855.881
878.943 856.36
879.144 856.652
879.548 857.428
879.951 858.271
880.355 859.037
880.96 859.816
881.363 860.506
881.565 860.915
881.767 861.315
882.17 861.999
882.574 862.57
882.977 863.353
883.582 864.559
883.986 865.314
884.187 865.605
884.389 865.856
884.793 866.105
885.196 866.193
885.6 866.518
886.003 866.751
886.406 866.77
887.011 866.966
887.415 867.18
887.617 867.312
887.819 867.501
888.222 868.061
888.424 868.412
888.625 868.796
889.23 869.751
889.432 869.994
889.634 870.181
890.239 870.903
890.441 871.226
890.643 871.599
891.046 872.415
891.449 873.196
892.055 874.194
892.458 875.02
892.862 875.828
893.265 876.573
893.668 877.099
894.072 877.264
894.475 877.415
894.879 877.784
895.282 878.066
895.887 878.252
896.291 878.676
896.493 878.981
896.694 879.343
897.098 880.165
897.501 880.98
897.905 881.718
898.308 882.168
898.712 882.306
899.115 882.357
899.518 882.602
900.123 883.435
900.729 884.678
900.931 885.073
901.132 885.414
901.737 885.985
902.141 886.047
902.342 886.061
902.544 886.072
902.948 886.094
903.351 886.108
903.755 886.12
904.158 886.134
904.763 886.366
905.167 886.732
905.368 886.942
905.57 887.223
905.772 887.582
906.377 888.8
906.78 889.526
906.982 889.777
907.184 889.959
907.587 890.044
907.991 890.191
908.394 890.284
908.798 890.298
909.403 890.31
909.806 890.421
910.008 890.55
910.21 890.764
910.411 891.035
911.017 892.175
911.42 892.616
911.622 892.713
911.824 892.756
912.227 892.773
912.429 892.791
912.63 892.809
913.034 892.929
913.437 893.34
914.042 894.457
914.446 895.294
914.648 895.677
914.849 895.97
915.253 896.185
915.656 896.221
916.06 896.256
916.463 896.273
916.867 896.292
917.472 896.405
917.875 896.62
918.077 896.695
918.279 896.705
918.682 896.889
919.085 897.36
919.489 898.096
919.892 898.901
920.296 899.657
920.901 900.066
921.304 900.146
921.506 900.268
921.708 900.425
922.111 900.877
922.313 901.14
922.515 901.333
922.918 901.421
923.322 901.621
923.927 902.326
924.33 903.068
924.532 903.477
924.734 903.886
925.137 904.68
925.541 905.158
925.944 905.278
926.348 905.339
926.953 905.746
927.356 906.404
927.558 906.819
927.76 907.25
928.163 908.048
928.567 908.722
929.172 909.016
929.575 909.097
929.777 909.216
929.979 909.41
930.382 909.934
930.785 910.423
931.189 910.937
931.592 911.403
931.996 911.91
932.399 912.297
933.004 912.351
933.408 912.501
933.61 912.579
933.811 912.591
934.215 912.601
934.618 912.78
935.022 913.211
935.425 913.872
936.03 914.776
936.434 915.347
936.837 915.83
937.241 916.339
937.442 916.656
937.644 916.966
938.047 917.534
938.451 918.187
939.056 919.049
939.46 919.243
939.661 919.323
939.863 919.473
940.266 919.926
940.468 920.243
940.67 920.581
941.275 921.482
941.477 921.72
941.679 921.953
942.082 922.323
942.485 922.62
943.09 922.702
943.494 922.713
943.898 922.727
944.099 922.743
944.704 922.767
945.309 922.957
945.511 923.045
945.915 923.384
946.318 923.996
946.722 924.805
947.125 925.582
947.528 926.086
948.134 926.257
948.537 926.277
948.739 926.291
948.941 926.359
949.344 926.659
949.747 927.214
950.151 927.965
950.554 928.663
950.958 929.071
951.361 929.135
951.966 929.168
952.572 929.229
952.773 929.247
953.177 929.343
953.58 929.701
953.984 930.343
954.387 931.122
954.791 931.855
955.396 932.826
955.799 933.002
956.001 933.016
956.203 933.092
956.606 933.319
957.009 933.684
957.413 934.042
957.816 934.069
958.22 934.371
958.623 934.951
959.228 936.143
959.43 936.565
959.632 936.958
960.035 937.668
960.439 937.91
961.044 937.981
961.447 938.213
961.851 938.473
962.052 938.489
962.456 938.531
963.061 938.939
963.465 939.466
963.666 939.737
963.868 939.992
964.271 940.392
964.675 940.842
965.078 941.241
965.684 941.91
966.087 942.519
966.289 942.772
966.49 942.949
966.894 943.373
967.297 943.897
967.701 944.341
968.104 944.582
968.709 944.643
969.113 944.778
969.315 944.791
969.516 944.799
969.92 944.822
970.323 944.844
970.727 944.92
971.13 945.174
971.534 945.66
972.139 946.749
972.542 947.424
972.744 947.761
972.946 948.04
973.147 948.205
973.753 948.796
974.156 949.342
974.358 949.683
974.559 950.041
974.963 950.669
975.366 951.214
975.77 951.491
976.173 951.525
976.577 951.692
977.182 952.405
977.585 953.013
977.787 953.195
977.989 953.329
978.392 953.566
978.796 953.789
979.199 954.242
979.602 954.819
980.208 955.111
980.611 955.309
980.813 955.486
981.014 955.68
981.418 955.857
981.821 956.013
982.225 956.377
982.628 956.957
983.233 958.057
983.637 958.503
983.839 958.672
984.04 958.863
984.242 959.008
984.847 959.603
985.251 960.192
985.452 960.491
985.654 960.727
986.057 960.919
986.461 960.958
987.066 961.452
987.47 962.066
987.873 962.808
988.276 963.224
988.68 963.387
989.083 963.716
989.487 964.261
990.092 965.288
990.495 965.995
990.697 966.324
990.899 966.55
991.101 966.669
991.706 966.71
992.109 966.982
992.311 967.128
992.513 967.195
992.916 967.281
993.32 967.626
993.723 968.143
994.126 968.86
994.53 969.675
995.135 970.628
995.539 971.015
995.74 971.114
995.942 971.224
996.345 971.603
996.547 971.854
996.749 972.139
997.354 973.041
997.758 973.68
997.959 973.888
998.161 974.066
998.564 974.505
998.968 974.785
999.371 975.027
999.775 975.2
1000.38 975.762
1000.78 976.365
1000.99 976.624
1001.19 976.837
1001.39 976.982
1001.99 977.039
1002.4 977.309
1002.8 977.46
1003.2 977.56
1003.61 977.897
1004.01 978.431
1004.41 979.143
1005.02 980.087
1005.42 980.28
1005.83 980.293
1006.23 980.321
1006.63 980.577
1007.04 981.077
1007.44 981.782
1008.05 982.896
1008.45 983.479
1008.65 983.704
1008.85 983.887
1009.26 984.006
1009.66 984.027
1010.06 984.117
1010.47 984.405
1011.07 985.201
1011.47 985.915
1011.88 986.634
1012.28 987.231
1012.69 987.584
1013.09 987.662
1013.49 987.735
1013.9 987.894
1014.5 987.917
1014.9 988.135
1015.11 988.323
1015.31 988.567
1015.51 988.847
1016.11 989.898
1016.52 990.526
1016.92 990.749
1017.32 990.756
1017.73 990.792
1018.13 990.809
1018.53 990.848
1019.14 990.927
1019.54 990.969
1019.75 990.977
1019.95 990.997
1020.35 991.017
1020.75 991.058
1021.16 991.13
1021.56 991.366
1022.17 992.155
1022.57 992.916
1022.77 993.305
1022.97 993.583
1023.38 993.863
1023.78 994.122
1024.18 994.458
1024.59 994.854
1025.19 995.678
1025.6 996.463
1025.8 996.879
1026 997.28
1026.2 997.656
1026.81 998.15
1027.21 998.181
1027.41 998.189
1027.61 998.206
1028.02 998.305
1028.42 998.519
1028.82 998.757
1029.23 998.772
1029.83 998.856
1030.23 999.109
1030.44 999.321
1030.64 999.594
1031.04 1000.29
1031.45 1001.12
1031.85 1001.88
1032.25 1002.24
1032.66 1002.33
1033.06 1002.37
1033.66 1002.43
1034.07 1002.45
1034.27 1002.48
1034.47 1002.5
1034.67 1002.53
1035.28 1002.9
1035.68 1003.42
1035.88 1003.76
1036.08 1004.12
1036.49 1004.91
1036.89 1005.61
1037.3 1005.85
1037.7 1005.88
1038.3 1006.12
1038.71 1006.58
1038.91 1006.85
1039.11 1007.15
1039.31 1007.49
1039.92 1008.66
1040.32 1009.2
1040.52 1009.3
1040.72 1009.34
1041.13 1009.45
1041.53 1009.69
1041.93 1009.93
1042.34 1010.02
1042.54 1010.16
1042.74 1010.35
1043.35 1011.03
1043.75 1011.45
1043.95 1011.62
1044.16 1011.8
1044.56 1012.19
1044.97 1012.61
1045.38 1013.18
1045.78 1013.63
1046.18 1013.75
1046.79 1013.77
1047.19 1013.96
1047.39 1014.16
1047.59 1014.42
1047.8 1014.74
1048.4 1015.86
1048.8 1016.53
1049.01 1016.8
1049.21 1016.95
1049.61 1017.04
1050.01 1017.05
1050.42 1017.19
1050.82 1017.5
1051.43 1018.01
1051.83 1018.3
1052.03 1018.46
1052.23 1018.68
1052.44 1018.92
1053.04 1019.5
1053.44 1019.82
1053.65 1019.98
1053.85 1020.15
1054.25 1020.35
1054.65 1020.37
1055.06 1020.42
1055.46 1020.61
1055.86 1020.98
1056.47 1021.5
1056.87 1021.92
1057.08 1022.16
1057.28 1022.37
1057.48 1022.51
1058.08 1022.66
1058.49 1022.71
1058.69 1022.8
1058.89 1022.93
1059.29 1023.29
1059.5 1023.5
1059.7 1023.74
1060.3 1024.53
1060.71 1025.07
1060.91 1025.28
1061.11 1025.41
1061.51 1025.52
1061.92 1025.54
1062.32 1025.67
1062.52 1025.81
1062.72 1025.99
1063.33 1026.61
1063.53 1026.8
1063.73 1027.01
1064.34 1027.87
1064.54 1028.21
1064.74 1028.52
1065.35 1029.34
1065.75 1029.87
1066.15 1030.23
1066.76 1030.28
1067.16 1030.54
1067.36 1030.68
1067.56 1030.75
1067.77 1030.76
1068.17 1030.94
1068.78 1031.61
1069.38 1032.17
1069.58 1032.33
1069.78 1032.51
1070.39 1033.48
1070.79 1034.3
1070.99 1034.67
1071.2 1034.93
1071.6 1035.18
1072 1035.26
1072.41 1035.43
1072.81 1035.85
1073.21 1036.56
1073.62 1037.36
1074.22 1038.23
1074.63 1038.72
1074.83 1039.02
1075.03 1039.28
1075.43 1039.67
1075.84 1040.17
1076.24 1040.82
1076.64 1041.2
1077.05 1041.24
1077.45 1041.39
1078.05 1041.69
1078.26 1041.7
1078.46 1041.7
1078.86 1041.73
1079.26 1041.74
1079.67 1041.84
1080.27 1042.31
1080.68 1042.96
1081.08 1043.64
1081.48 1044.14
1082.09 1044.94
1082.49 1045.48
1082.9 1046.24
1083.3 1047.08
1083.5 1047.47
1083.7 1047.87
1084.31 1048.96
1084.51 1049.29
1084.71 1049.68
1085.11 1050.46
1085.52 1051.19
1086.12 1051.98
1086.32 1052.09
1086.53 1052.09
1086.93 1052.28
1087.33 1052.64
1087.74 1052.85
1088.14 1052.93
1088.54 1053.24
1089.15 1054.08
1089.55 1054.85
1089.96 1055.46
1090.36 1055.7
1090.76 1055.77
1091.17 1055.79
1091.57 1055.95
1092.17 1056.61
1092.58 1057.21
1092.98 1057.54
1093.39 1057.59
1093.79 1057.6
1094.39 1057.67
1094.8 1057.94
1095 1058.12
1095.2 1058.32
1095.6 1058.89
1096.01 1059.61
1096.41 1060.32
1096.61 1060.69
1096.81 1061
1097.22 1061.33
1097.82 1061.52
1098.23 1061.84
1098.43 1062.08
1098.63 1062.37
1099.03 1063.08
1099.44 1063.84
1099.84 1064.59
1100.24 1064.99
1100.65 1065.08
1101.25 1065.11
1101.66 1065.17
1101.86 1065.21
1102.06 1065.23
1102.46 1065.38
1102.87 1065.82
1103.27 1066.53
1103.67 1067.28
1104.28 1067.89
1104.68 1068.17
1104.88 1068.41
1105.09 1068.73
1105.49 1069.5
1105.89 1070.32
1106.3 1071.1
1106.7 1071.75
1107.3 1072.68
1107.51 1073.05
1107.71 1073.46
1108.31 1074.64
1108.72 1075.21
1108.92 1075.39
1109.12 1075.49
1109.52 1075.52
1109.93 1075.55
1110.33 1075.56
1110.73 1075.58
1111.14 1075.59
1111.54 1075.76
1111.94 1076.19
1112.55 1077.08
1112.95 1077.69
1113.15 1077.97
1113.36 1078.28
1113.56 1078.61
1114.16 1079.36
1114.57 1079.8
1114.97 1080.5
1115.37 1081.36
1115.57 1081.76
1115.78 1082.13
1116.18 1082.68
1116.58 1082.96
1116.99 1083.03
1117.39 1083.11
1118 1083.43
1118.4 1083.69
1118.6 1083.84
1118.8 1084.05
1119.21 1084.39
1119.61 1084.43
1120.01 1084.45
1120.42 1084.51
1121.02 1084.74
1121.42 1084.82
1121.63 1084.88
1121.83 1085.01
1122.23 1085.36
1122.64 1085.41
1123.04 1085.47
1123.44 1085.49
1124.05 1085.5
1124.45 1085.51
1124.65 1085.53
1124.85 1085.6
1125.26 1085.93
1125.66 1086.32
1126.06 1086.5
1126.47 1086.51
1126.87 1086.65
1127.27 1087
1127.88 1087.41
1128.08 1087.42
1128.28 1087.42
1128.69 1087.43
1129.09 1087.45
1129.7 1087.57
1130.1 1087.62
1130.3 1087.63
1130.5 1087.7
1130.7 1087.73
1131.31 1087.82
1131.51 1087.95
1131.71 1088.13
1132.32 1089.01
1132.52 1089.39
1132.72 1089.81
1133.33 1090.88
1133.73 1091.43
1133.93 1091.71
1134.13 1091.94
1134.54 1092.32
1134.94 1092.65
1135.34 1093.23
1135.55 1093.6
1135.75 1093.93
1136.35 1094.55
1136.55 1094.82
1136.76 1095.14
1137.16 1095.92
1137.56 1096.73
1138.17 1097.73
1138.57 1098.03
1138.77 1098.06
1138.97 1098.11
1139.18 1098.2
1139.58 1098.49
1140.18 1099.06
1140.59 1099.14
1140.79 1099.22
1140.99 1099.37
1141.4 1099.87
1141.6 1100.23
1141.8 1100.62
1142.2 1101.32
1142.61 1101.87
1143.01 1102.2
1143.41 1102.44
1144.02 1102.55
1144.42 1102.87
1144.62 1103.15
1144.82 1103.5
1145.43 1104.74
1145.83 1105.4
1146.03 1105.71
1146.24 1106
1146.44 1106.28
1147.04 1106.84
1147.45 1107.31
1147.65 1107.66
1147.85 1108.06
1148.25 1108.89
1148.66 1109.63
1149.06 1110.22
1149.46 1110.51
1149.87 1110.53
1150.47 1110.88
1150.67 1110.99
1150.88 1111.08
1151.48 1111.2
1151.88 1111.57
1152.09 1111.8
1152.29 1112.1
1152.89 1113.3
1153.3 1114.12
1153.5 1114.52
1153.7 1114.85
1154.1 1115.51
1154.51 1116.34
1155.11 1117.49
1155.52 1118.12
1155.72 1118.49
1155.92 1118.9
1156.32 1119.73
1156.73 1120.48
1157.13 1121.12
1157.53 1121.5
1157.94 1121.57
1158.34 1121.75
1158.95 1122.21
1159.35 1122.27
1159.55 1122.3
1160.16 1122.34
1160.76 1122.56
1161.16 1122.83
1161.37 1123.09
1161.57 1123.4
1161.77 1123.78
1162.37 1124.82
1162.58 1125.16
1162.78 1125.5
1163.38 1126.36
1163.58 1126.49
1163.79 1126.54
1164.59 1126.62
1165 1126.8
1165.4 1127.24
1165.6 1127.56
1165.8 1127.93
1166.41 1129.14
1167.01 1130.08
1167.42 1130.7
1167.62 1131.04
1167.82 1131.31
1168.22 1131.59
1168.63 1131.6
1169.03 1131.65
1169.43 1131.84
1169.64 1132.03
1169.84 1132.26
1170.44 1133
1170.65 1133.1
1170.85 1133.1
1171.25 1133.32
1171.65 1133.68
1172.26 1133.81
1172.66 1133.83
1173.07 1133.85
1173.27 1133.85
1173.87 1134.11
1174.28 1134.55
1174.48 1134.86
1174.68 1135.22
1175.28 1136.39
1175.49 1136.69
1175.69 1136.91
1176.29 1137.06
1176.9 1137.08
1177.1 1137.13
1177.3 1137.23
1177.91 1137.75
1178.31 1138.03
1178.51 1138.17
1178.71 1138.37
1179.32 1139.26
1179.72 1139.68
1179.92 1139.75
1180.13 1139.77
1180.33 1139.81
1180.93 1139.86
1181.34 1140.02
1181.54 1140.2
1181.74 1140.44
1182.35 1141.49
1182.55 1141.91
1182.75 1142.32
1183.35 1143.4
1183.76 1143.81
1183.96 1143.93
1184.16 1143.94
1184.56 1144
1184.97 1144.03
1185.17 1144.07
1185.37 1144.08
1185.98 1144.19
1186.38 1144.51
1186.58 1144.75
1186.98 1145.38
1187.59 1146.45
1187.99 1147.19
1188.2 1147.55
1188.4 1147.8
1188.6 1147.98
1189.2 1148.65
1189.61 1149.21
1190.01 1149.8
1190.62 1150.41
1191.02 1150.45
1191.22 1150.48
1191.42 1150.55
1191.62 1150.66
1192.23 1151.1
1192.63 1151.6
1193.04 1152.28
1193.44 1152.68
1193.64 1152.81
1193.84 1152.96
1194.45 1153.62
1194.85 1153.86
1195.05 1153.93
1195.26 1153.93
1195.66 1153.94
1195.86 1153.95
1196.06 1153.96
1196.47 1153.97
1197.07 1154
1197.47 1154.05
1197.68 1154.07
1197.88 1154.1
1198.28 1154.23
1198.68 1154.66
1199.09 1155.34
1199.49 1156.09
1199.9 1156.87
1200.3 1157.57
1200.9 1158.5
1201.31 1159.32
1201.51 1159.73
1201.71 1160.09
1201.91 1160.39
1202.32 1160.77
1202.92 1161.09
1203.32 1161.63
1203.53 1161.95
1203.73 1162.25
1204.13 1162.92
1204.53 1163.68
1205.14 1164.61
1205.54 1164.84
1205.75 1164.87
1205.95 1164.89
1206.35 1165.05
1206.75 1165.32
1207.16 1165.41
1207.36 1165.41
1207.56 1165.44
1207.76 1165.46
1208.57 1165.91
1208.97 1166.48
1209.17 1166.85
1209.38 1167.25
1209.78 1168.08
1210.18 1168.81
1210.59 1169.46
1210.99 1170.17
1211.39 1170.94
1212 1171.89
1212.2 1172.01
1212.6 1172.12
1212.81 1172.14
1213.41 1172.16
1213.81 1172.21
1214.02 1172.26
1214.42 1172.56
1214.62 1172.78
1214.82 1173.01
1215.43 1173.26
1215.83 1173.34
1216.23 1173.61
1216.64 1174.13
1217.24 1175.35
1217.65 1176.12
1218.25 1176.68
1218.66 1176.73
1219.26 1176.77
1219.66 1176.97
1220.07 1177.26
1220.47 1177.43
1220.87 1177.48
1221.48 1177.99
1221.68 1178.25
1221.88 1178.41
1222.49 1178.42
1222.69 1178.46
1222.89 1178.47
1223.7 1178.49
1224.1 1178.55
1224.3 1178.68
1224.51 1178.86
1224.71 1179.11
1225.31 1180.03
1225.72 1180.31
1226.12 1180.33
1226.52 1180.38
1226.72 1180.5
1226.93 1180.68
1227.53 1181.38
1227.93 1181.59
1228.14 1181.75
1228.34 1181.97
1228.74 1182.35
